Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality
0.78275,-1.54818,-0.13106,2.57863,1.32053,1.41276,-1.16051,Good
2.09489,-2.76280,-3.23678,2.44393,0.93572,-0.04428,-1.00855,Good
-1.02735,-2.34385,-0.57310,1.66293,1.43103,2.43166,-1.43027,Bad
0.25047,-2.06261,-1.44270,2.93187,0.37065,-1.92033,-1.50774,Good
1.86152,-1.00446,-1.43000,1.54343,-0.05027,2.43135,-1.17511,Good
1.59184,-2.19367,-0.79496,2.95423,0.77518,2.44546,0.97202,Good
-2.45862,1.68080,0.40133,-0.61320,0.08174,-0.12676,-2.50984,Good
-2.23414,-1.63020,3.31019,-0.78507,1.08611,0.69570,-0.98174,Good
-0.32737,-1.99350,1.03687,2.28685,1.04485,1.65285,-0.65778,Good
1.10294,0.49345,-2.21715,0.21342,-0.10179,0.51842,-0.02461,Good
-0.39119,-1.27044,1.70447,2.58322,2.22377,0.23336,-0.29321,Good
0.23950,-1.14928,-1.31880,0.88254,-1.25316,-0.75160,-0.95573,Good
2.20688,-3.37633,-2.46437,4.37860,-0.13307,-0.52398,0.21630,Good
-1.09029,-1.60012,-1.92499,-0.43926,1.78184,2.01086,-0.04344,Bad
-0.72390,0.15364,1.13696,1.91358,2.37903,-3.91537,3.29117,Good
-0.92168,-2.11308,-4.68532,1.27743,0.44784,7.23784,-2.09416,Bad
1.17618,0.38499,-0.05468,0.11788,0.56590,-4.60500,3.99180,Bad
2.13266,1.12464,-2.38212,0.15305,0.38762,0.30932,-0.29722,Good
-0.46387,-1.13049,1.68259,1.53787,1.92125,0.19229,-2.12518,Good
-0.35705,-1.65940,-1.58697,0.50516,0.23791,-0.81618,-0.30478,Good
-5.61104,-0.34494,4.42525,-2.05476,1.75176,-0.49048,-1.79367,Good
-2.65581,-0.91128,-0.46666,0.69319,-1.79132,0.94497,-1.17410,Bad
2.01803,0.39706,-2.59952,0.86926,0.05368,0.24339,-0.19350,Bad
0.94017,-0.16004,0.24909,-4.24132,1.62626,0.48337,1.65287,Good
-0.02684,1.00170,-1.17922,2.43286,-1.85012,-1.41894,-0.06037,Good
-1.79672,0.37038,-1.05693,1.80602,2.43484,-0.36004,-2.92008,Good
-0.81974,0.29316,-0.51894,-0.21981,-1.07678,-1.11854,-0.04149,Good
4.79968,0.53114,0.69459,-2.08376,0.77677,1.09154,2.27799,Good
2.22492,-2.24344,0.86477,1.07148,1.44913,-1.46872,2.60301,Good
-2.21562,-1.84572,-0.69432,1.96176,-0.30964,1.28838,3.10420,Bad
0.17544,-0.22797,1.43819,0.43764,1.09502,0.64201,-2.87619,Good
-0.69294,-2.23770,1.85046,0.40611,1.27828,0.68825,-3.71542,Good
0.91396,1.32108,-0.54579,1.22555,1.42538,-1.91935,0.77423,Good
0.56407,-2.77978,1.79994,3.53353,-2.43568,-2.80341,-1.37216,Bad
-0.19413,-2.59138,1.73977,1.18567,-0.46397,2.36575,0.86360,Good
-1.22769,-4.35910,2.59859,1.63229,1.04596,2.20408,-0.44132,Good
0.17087,1.58703,1.34794,-1.12451,1.00853,-1.91666,2.59893,Good
-1.11285,-0.15240,-0.00934,1.34630,1.85407,0.41348,-2.06853,Good
-4.19252,-1.53062,3.64123,0.28724,1.92284,0.34067,0.30043,Bad
-0.60994,-0.98864,2.07658,0.07070,1.88339,0.38201,-3.52839,Good
-0.27025,-1.20156,-5.18053,1.29624,-2.09188,3.15291,-1.75008,Bad
1.19830,-0.61241,-2.70417,1.72854,-1.29940,1.25316,-1.81845,Bad
-1.71018,-2.07629,-0.31608,0.61410,-1.65000,0.24767,-3.17805,Bad
-4.32554,-3.76659,-1.23951,-0.52751,4.10762,4.80039,3.52777,Bad
1.57830,-0.64276,-1.19946,2.91109,-0.80454,-0.24947,0.86588,Bad
4.84241,-2.03435,1.73714,-1.65168,5.28858,-0.96786,3.25343,Good
-2.54894,0.57312,1.31039,1.43932,-1.11938,-2.19195,3.22022,Bad
-0.48515,-3.65557,0.16435,0.96547,3.74874,-2.98981,0.50830,Good
0.19505,-1.69544,-1.53949,0.77720,0.39489,3.10059,-0.56614,Bad
-0.24833,-3.78938,1.04944,0.27103,5.36339,-3.46203,2.41952,Good
-1.22169,0.63640,0.74930,1.57873,-1.03450,-1.29348,0.50395,Bad
-2.71443,0.18227,1.78900,1.74409,-0.59167,-1.55782,3.04812,Bad
1.38192,-0.06823,-1.67816,1.33205,-0.73911,3.17815,1.43035,Good
2.03274,-3.99819,-2.21090,-0.42617,6.01756,-0.00489,3.35748,Good
-3.82410,-0.65351,2.01748,-0.65046,-0.26790,-3.81039,-0.29375,Good
1.70631,0.23413,-1.84870,1.28582,2.15266,-0.85786,0.97423,Bad
-2.56512,0.68113,-1.38297,1.98438,0.58184,0.51865,0.35847,Good
-1.17567,-2.70900,-3.21225,-1.21973,5.59802,2.87173,3.03076,Bad
1.14135,-0.51479,0.62842,-2.07005,2.50357,-0.48229,3.83194,Good
-2.65233,-2.05650,-3.38034,-0.13339,-1.32233,3.99995,-3.23364,Bad
-0.08836,-2.10007,0.43375,2.06786,1.21131,1.62098,-0.74593,Good
2.95549,-4.79429,-2.32689,2.13314,2.31308,-0.15216,0.39700,Good
0.71523,2.70086,-2.78052,-1.56642,1.02380,0.19116,0.18652,Good
-2.03748,1.27592,-1.68668,2.48140,-0.55705,0.64853,2.00848,Bad
1.09886,-2.97583,2.12028,1.26647,-0.10844,2.23327,1.00651,Good
-1.70923,-0.73719,-1.04453,-1.04130,-1.08185,0.42396,-3.31776,Bad
-2.83552,-0.86708,2.43721,-0.41504,0.60210,0.31860,-1.73772,Good
0.95152,0.02154,0.29999,1.23186,0.32939,1.39542,-0.81014,Good
1.47511,-0.19403,-0.68167,1.11114,3.74527,-1.55782,4.61955,Good
-1.40914,1.65529,2.13349,-1.03095,1.77788,-3.49421,2.77650,Good
0.31622,-0.17557,1.08017,0.61190,0.33160,1.23810,-1.80089,Good
0.35076,-2.07158,-1.28707,2.27561,-2.03660,-0.75252,-2.34313,Bad
2.92929,-2.56807,-1.07478,1.76333,1.68849,-0.06333,4.04877,Good
-2.00211,0.91424,-1.21215,0.37744,-0.41255,1.29222,0.39046,Bad
-0.63527,-2.67112,-1.94221,0.77993,2.41768,2.09923,2.09587,Bad
-0.86144,1.02947,-1.90393,0.75610,-2.54033,-0.22219,-0.08713,Good
2.28752,-2.17097,-0.93173,3.13656,3.49737,-2.39669,0.58181,Good
-0.94898,-2.38339,-2.75557,0.16083,2.19063,2.73076,0.72134,Bad
-3.36041,-0.84756,3.07164,1.87977,0.54800,0.17047,0.84177,Bad
-1.36762,0.81666,-2.34218,0.03900,1.31204,2.83694,0.30663,Bad
-3.80773,2.30932,-2.20367,-2.59203,0.67045,3.46658,-0.02175,Bad
-3.10087,-0.31105,1.37518,3.12156,-0.72022,1.92122,-0.12737,Bad
-1.78427,-1.15486,1.04418,-0.81283,2.17164,2.52972,-0.96495,Bad
-2.28384,-2.14086,-0.29627,1.10420,-0.23736,2.15259,2.53395,Bad
-1.15950,0.57819,-5.25034,0.22714,-1.62154,3.12664,-0.78360,Bad
-0.51770,-0.80464,2.32957,0.92202,-0.15436,0.75906,1.16898,Good
-0.52579,-2.05607,-1.94051,-1.30039,3.85371,-0.49270,4.59636,Bad
1.72304,-4.67819,2.90059,1.71807,0.25413,3.16781,1.37909,Good
2.18019,-1.51139,-2.68621,-2.39666,1.13226,2.05063,-0.22824,Good
-0.45696,2.00969,0.83139,1.58627,1.62412,-3.52552,1.98339,Good
-1.75780,0.56833,0.16106,1.39346,2.03012,0.62268,-1.07468,Good
-0.04138,-1.81679,-0.21044,1.05671,-0.22343,2.86354,0.26507,Good
-1.91671,-1.77334,-1.27069,0.35961,-0.23699,2.49778,-2.04591,Bad
1.12347,-1.82463,-0.02698,-0.47995,1.30434,-0.80521,0.50243,Good
0.79167,0.13939,-0.95499,0.22650,0.35924,-0.73010,-1.21753,Bad
-2.97433,-2.77216,1.23910,1.53451,-2.63201,0.51814,-1.88550,Bad
0.33419,-1.48643,-0.21725,2.24587,1.46170,0.42395,-0.88295,Bad
0.36822,-0.47791,-1.22494,1.48721,-0.66158,-1.02572,0.25321,Good
-2.36859,-1.80634,0.05279,-0.61225,-2.76144,-0.03933,-3.68428,Bad
1.06143,-1.05073,-1.25372,0.74774,2.88980,-1.58188,1.08369,Good
-3.56369,1.54519,0.67032,-1.49097,-0.27467,-0.06439,-3.93782,Good
1.32090,1.71857,-2.66443,2.23231,-3.35667,0.11591,-2.47130,Good
2.47498,0.51122,-3.91449,0.62987,0.47745,1.29539,-2.89497,Bad
0.50820,-0.56449,-2.59942,1.69625,0.19840,0.58441,0.33563,Bad
1.01201,-0.34415,-2.40785,1.05849,-0.47458,0.88914,-2.58188,Bad
-0.75057,1.37187,-1.55149,1.31996,1.21588,1.07934,-1.19061,Good
-0.36858,0.00377,0.01104,1.47615,1.31398,1.04126,-0.67929,Good
-3.19723,-0.70018,0.06250,0.23432,0.37137,1.62545,-1.36995,Bad
1.60870,-0.58779,0.66851,-0.74588,2.74286,-1.87891,0.78042,Good
3.04614,-4.69072,1.91236,3.45578,-1.66705,4.25816,6.00457,Good
-0.83970,-0.70550,-1.25958,2.23208,-1.20524,-1.40487,0.48470,Good
-0.89629,-1.36165,-3.41894,1.08530,-2.88360,1.78320,-1.90076,Bad
-1.26769,-1.36485,-1.91499,1.40662,0.14187,1.92725,1.70017,Bad
-1.75716,-2.31129,-1.70910,2.05367,-1.92012,1.21135,-2.55691,Bad
-2.44909,-0.44954,-1.09061,0.52330,1.87108,0.54136,-1.28320,Good
0.11679,-6.42808,0.68601,1.24596,1.66674,-1.91496,0.72380,Good
0.55537,-1.11411,-1.17177,-0.99850,5.46451,-1.22626,2.65294,Bad
-0.44620,-2.52405,-3.29039,0.45623,2.69359,3.35901,0.89476,Bad
-0.99196,-1.70969,-1.43993,1.34105,1.25083,1.36037,3.38745,Bad
-4.10305,-1.49051,-0.33521,-1.59021,0.76723,4.16460,-2.30913,Bad
-3.95593,3.51614,-0.40492,-0.44234,-0.49545,-0.68849,-2.04650,Good
-1.35605,0.47095,-1.19525,1.11228,2.17276,0.78076,2.00556,Bad
-1.76722,-0.93401,0.53109,1.02555,1.69957,-1.21580,4.15839,Bad
-1.39797,-1.65416,0.66832,1.45742,1.99393,0.81569,-2.05274,Good
-0.40833,-0.29565,-2.00999,0.51346,-0.81359,0.55177,0.68385,Bad
-0.69198,-0.72794,0.73198,-0.92968,-1.98898,2.96598,-1.78867,Good
-1.75867,-2.46313,-1.97335,1.39216,0.45053,3.56626,1.56123,Bad
-4.01084,-1.18669,2.20418,-0.20653,-1.77372,0.87836,-0.94468,Bad
-0.02664,-0.40357,-2.31803,1.56251,0.36975,1.48885,0.07253,Bad
0.06176,-0.80328,-1.58562,-1.01709,1.66846,-1.02176,2.34281,Bad
-0.26522,-3.23227,1.96697,0.70265,0.40471,2.86925,-0.09299,Good
-0.41680,0.97614,1.82698,2.33375,3.04835,-4.75080,3.20408,Good
0.88492,-0.52346,0.55870,2.03682,-1.62666,-0.17503,1.78311,Bad
0.47449,1.41109,-1.75216,1.29909,-1.50410,0.49558,2.39286,Bad
-1.43849,0.04582,1.31424,0.78024,0.73954,-2.10937,3.02840,Bad
-1.36591,-0.46226,-4.85486,1.96336,-2.61413,0.34343,-2.92685,Bad
0.76872,0.74882,0.76032,0.73143,0.77721,-2.08933,2.09450,Good
-3.40866,-2.56172,-0.48732,0.89656,0.27773,1.87999,3.77860,Bad
-2.38610,-1.61133,2.07646,1.34612,0.29066,1.24038,0.05012,Good
-1.36785,-1.76593,0.82093,1.06216,2.06302,1.76078,0.27180,Good
0.60650,-1.40164,0.59159,2.28634,-1.93896,-1.26472,-0.05234,Bad
-2.31131,-2.12144,1.87662,1.90277,-2.32586,-3.07733,1.32216,Good
-2.79751,0.24584,3.29297,-0.55362,2.57683,-1.51705,-3.80619,Good
0.02437,-1.44180,-2.81516,4.75977,-1.22185,-1.22328,0.21307,Good
1.79265,-0.35959,-3.34749,-0.71061,3.06767,0.01620,0.68198,Bad
2.87390,-4.18385,1.02766,-1.75454,3.41215,-0.25332,3.20666,Good
-1.70281,-0.98294,1.68318,2.36065,-1.15485,1.48147,2.68484,Bad
0.80694,-1.38254,2.28018,1.82864,-0.50033,1.67034,1.62919,Good
0.37426,-0.79552,0.53178,0.97818,0.65667,-0.94717,-1.09473,Bad
-1.98606,-2.48053,4.12988,0.62549,1.04691,1.03800,0.02295,Good
-1.18534,-2.15386,0.69722,1.32367,4.40992,0.63130,-3.43218,Good
2.23974,-3.71346,-4.52049,0.25942,1.14299,4.10630,-1.52574,Bad
0.67984,1.59518,-1.14515,2.64159,-1.16664,-0.69755,3.48860,Bad
-2.35859,1.64336,-2.16223,-0.28857,0.66195,2.51349,0.68034,Bad
-0.86340,-0.16154,-0.49236,-0.45375,-2.70893,0.74443,-0.34766,Bad
5.07403,-3.73288,-2.22782,1.44356,2.94431,0.91906,0.72419,Good
1.04624,0.49600,-1.09932,-1.03307,0.38692,-0.10816,0.31670,Good
-2.63500,-3.44609,0.34427,0.31397,-2.38239,0.77520,-4.43600,Bad
-0.86303,-0.34971,-1.16755,2.90115,-0.07319,1.42795,1.04027,Bad
-1.37759,-0.29206,0.47785,1.36684,1.09418,-0.31258,-3.80717,Good
2.64764,-2.91532,-3.76889,0.95605,1.53899,2.48341,-0.99026,Bad
-0.87404,-0.96220,-0.28663,0.43880,-1.68387,0.02990,-1.41325,Bad
1.23335,-1.12092,-3.15945,-0.04571,3.12429,-0.22495,1.75411,Bad
0.48433,-2.06183,-4.20698,0.45873,2.61504,4.20728,0.60873,Bad
0.58491,-1.60006,-2.36910,0.62379,-2.00466,0.76457,-0.65176,Good
0.53921,1.38818,-5.11895,1.37339,-2.12075,1.54207,-1.89487,Good
-0.66698,0.07605,-2.39783,1.24334,-0.83318,0.32740,-1.07330,Bad
2.04143,0.00174,-3.14580,1.48267,3.92716,1.71786,-1.37683,Bad
-0.58530,-2.34746,0.44328,0.64359,-1.80937,2.32465,-0.42653,Bad
-0.92576,-0.24964,-3.63460,-1.07835,-1.03601,3.40356,-1.56212,Bad
-0.49510,-0.42105,0.26411,0.29567,2.02274,1.07050,-0.04059,Good
-4.41166,2.70249,-0.70855,-2.16258,-0.66496,0.75117,-0.13241,Good
-1.48005,-0.32674,-1.45304,0.89815,1.37299,0.76239,1.22308,Bad
0.74994,-2.59020,-1.22747,0.32295,-1.04693,-0.03021,2.19064,Bad
-1.15254,-1.72658,0.10817,-0.72112,3.42700,-0.69861,5.12514,Bad
0.53878,-4.33407,-0.51516,0.15778,-5.55117,-0.36018,-4.90494,Bad
-0.87105,-0.31273,-0.92913,1.30702,0.25844,2.01589,-0.42423,Good
-1.25922,-0.15286,-0.96564,1.12077,2.90761,0.37197,-3.23996,Good
-1.66697,-1.63110,2.35881,0.38298,3.66532,-0.89772,-4.36006,Good
-3.69784,-0.49770,2.25160,-1.06992,0.79140,1.52063,1.04515,Good
-1.60702,0.82258,-1.38692,2.66384,-3.31265,-1.64508,-0.21149,Good
-2.99206,-1.84429,4.02393,0.28614,2.10186,-0.66839,-3.67178,Good
1.66336,-0.62472,-1.74397,-0.35473,2.88088,-0.73659,1.82726,Bad
-0.81901,-0.78029,2.02257,1.39431,-0.90351,1.65535,1.21299,Good
-3.84413,-2.72914,-0.81247,1.39067,1.83913,5.41191,1.00688,Bad
-2.71389,-0.93411,0.06454,1.39295,0.30839,1.73237,0.41652,Bad
0.92788,-1.52250,-0.97824,3.20415,-4.75673,-1.66929,-0.34297,Bad
-0.55300,0.51404,-0.75382,2.30353,1.94192,-0.34878,-0.28012,Good
-2.36291,-0.45814,1.88485,2.49117,0.96909,-0.19428,1.92186,Bad
-6.71017,1.03516,-0.44371,-1.15556,2.52603,3.67818,-0.82028,Bad
-0.99711,-2.38525,-2.42259,-0.75671,4.43390,2.43246,1.69103,Bad
-1.34187,-0.85207,-1.92986,0.62618,3.63745,1.47637,3.46022,Bad
0.05180,-1.31407,0.37134,-2.41356,4.45724,-2.52106,-1.31741,Good
0.36002,-1.72636,-0.14916,-1.10402,3.71941,-1.45623,1.16139,Good
0.76182,-3.17729,2.25599,1.39053,-0.30990,2.55569,-0.14749,Good
-2.06765,-0.57844,-0.65556,1.87080,-0.73349,1.65134,-1.52739,Bad
0.68592,0.23463,0.20058,0.13644,1.56130,-1.40580,2.28729,Good
-0.82818,-1.87650,-0.02503,3.52581,2.63197,0.68406,0.37434,Good
-3.29537,-0.72765,2.06444,-0.76305,0.71040,1.00352,-1.05975,Good
2.29893,-1.35016,-0.64991,-1.43830,2.25609,0.35869,1.75358,Good
1.71377,-3.24728,1.49249,0.46572,-0.45465,-0.14800,-2.47196,Bad
-1.15733,-2.95019,-1.41312,1.13051,-0.92164,3.43903,-1.78574,Bad
-2.27120,0.56828,1.41883,2.20721,1.32175,-0.34192,0.92593,Good
-3.39437,-1.41430,-1.31290,1.10276,-0.10362,3.00084,0.92216,Bad
-4.12300,-4.09813,6.37492,0.46755,2.83506,-0.33644,-1.24442,Good
-1.33661,-0.95366,-0.33585,1.31461,0.88587,1.37695,0.64395,Bad
-0.49353,-0.28238,0.67702,1.64250,-2.88924,-0.22628,-2.58927,Bad
2.83962,0.74772,-1.02606,-0.70988,0.43119,0.97047,3.60500,Good
1.55536,0.84531,-1.26796,-0.32100,1.65127,-2.94415,-0.59564,Bad
1.32433,-3.07695,0.07235,-0.39773,3.82965,-1.55576,1.66592,Good
-0.41644,-0.83073,0.60891,0.27053,4.54005,-1.63693,2.80394,Bad
0.70283,0.10828,-0.77407,1.13739,-0.74624,-2.30559,2.70866,Bad
-3.78148,-1.13686,4.46715,-0.09173,0.80975,0.00577,-1.41030,Good
1.22982,-2.07815,-0.18656,1.20041,4.08065,-2.39277,2.51802,Good
1.07980,-0.98831,-0.41135,1.81493,-1.57142,-0.68997,0.54991,Bad
3.43659,-0.78902,-0.72497,-0.17561,2.96198,-0.29008,1.81707,Good
-1.12925,-2.66577,3.41710,-0.66371,-0.79383,2.98102,-1.44880,Good
1.73883,1.45091,1.73874,-0.11916,2.63639,-2.28651,4.26359,Good
-3.01393,-2.12482,-1.21638,1.79616,-0.43478,2.66586,2.71967,Bad
1.89104,-1.05580,1.03810,3.35627,-2.05446,-3.72019,-0.13989,Bad
1.81652,-1.23719,-0.79643,1.84759,-4.90490,-0.57342,1.02424,Bad
-2.60891,-1.87145,3.46857,0.78400,1.42071,0.52559,-0.88752,Good
-1.91358,-0.97439,3.15088,1.92941,1.21552,0.32102,1.59989,Bad
1.22101,-1.22666,-1.84073,1.19633,1.40488,-0.51406,1.01857,Bad
0.26454,-3.49473,3.81740,-0.82279,-0.79922,2.58077,-0.02611,Good
0.83366,0.32362,-1.52997,1.35728,-2.95492,0.00978,-0.73928,Good
1.22620,-1.02033,-1.33338,3.02556,-2.50468,-1.84099,-0.80143,Bad
-0.66944,-1.85620,-0.95287,2.00646,-0.87448,1.61662,-0.74751,Bad
2.12765,-2.57388,-1.57699,0.23885,3.97912,-0.10359,4.91079,Good
-1.62058,1.69155,-0.56224,-0.84582,0.36311,3.73841,3.62005,Bad
0.87657,1.09891,-2.34239,3.37250,1.41920,-1.86615,0.80396,Good
0.86455,-1.10839,-3.00265,0.66096,0.38484,2.98685,-3.06680,Bad
-0.24005,0.75488,1.30581,0.69356,-1.64280,-1.84952,2.71103,Good
-0.38989,-0.49938,-1.13700,1.95641,-2.99836,0.64800,1.12494,Bad
1.81808,-2.79326,0.37952,-2.34618,3.88083,-0.58818,2.75581,Good
0.28324,-1.64535,-1.43820,1.09795,-2.67639,1.95250,-0.24018,Bad
0.34666,-0.27300,1.86994,-2.19807,2.11247,-1.92855,1.95499,Good
-3.14574,-1.49972,1.34677,0.35806,2.43702,0.53008,-3.10224,Bad
-0.89154,-1.63736,1.38025,-0.68816,-0.36928,1.90500,-1.66408,Good
1.67360,-2.94465,-0.80879,-0.34703,-2.73815,2.04429,-1.93609,Bad
-0.82111,-1.52911,-1.02891,4.65823,2.28293,-4.20787,-0.72854,Good
-2.49947,-1.40714,2.72438,-1.08826,0.82255,1.03377,-1.60977,Bad
0.04065,-0.35505,-1.43021,1.66156,-1.73306,0.76784,-0.37031,Bad
-3.07583,0.94105,0.50709,-0.28478,0.60901,1.95009,1.45369,Bad
-0.51430,-2.78214,3.14528,1.69310,0.93154,1.03334,-0.45851,Good
1.12972,0.12157,0.35687,0.89384,2.02042,-2.18234,1.26494,Good
-0.57921,0.45441,-4.93327,0.22867,-1.58980,2.87186,-0.85291,Bad
-2.70380,-0.72620,1.99840,0.90500,-0.09660,0.72688,0.24819,Good
-0.24035,-2.74688,0.63076,1.02085,0.44613,2.16937,-0.49491,Good
-3.02352,0.78844,-0.46499,1.19758,-1.93937,0.42180,0.91410,Bad
-1.52665,1.07944,-0.15057,2.26079,0.32532,0.24458,-0.33157,Bad
-1.03749,-0.62403,-1.86629,0.63354,-2.46386,-0.56737,-2.44835,Bad
-3.69559,-2.61339,-1.57977,-0.94441,-1.34310,4.54600,-3.17179,Bad
-0.11169,0.48979,-0.33383,-1.26507,0.34386,1.03192,-4.86575,Good
-1.02821,-2.07643,-0.82668,-1.55769,-0.23674,3.17286,-2.79636,Bad
0.33061,-0.12590,-1.61817,2.97142,0.59942,0.80800,-1.61862,Good
-0.58836,-0.72796,0.49892,-0.08038,1.59774,0.00031,-1.71668,Bad
-1.21028,-1.87798,-0.83702,1.91641,1.86681,1.75272,1.51250,Bad
-4.70358,-0.23375,1.50017,0.37401,2.33645,-1.57127,6.34887,Bad
0.72316,-3.19176,2.18902,2.05519,1.41285,1.35170,-0.83160,Good
0.30667,-0.74369,1.13688,1.26016,1.44585,-0.62149,-0.93849,Bad
1.25585,0.00544,-0.64529,2.24884,-0.17888,-1.55350,1.47586,Good
-1.72421,-2.71844,-1.69602,1.42071,0.83512,3.25358,0.24888,Bad
-0.10678,-0.68758,-0.78412,3.10632,0.85338,2.61605,1.42281,Good
2.05674,-1.76483,-2.37777,3.13978,-1.97210,0.04473,-1.94125,Good
-0.00344,-1.09166,0.95409,2.01081,0.25278,-0.76318,-0.30883,Bad
-1.57932,-0.64785,-5.48875,1.95659,-5.45221,2.27043,-0.91613,Bad
4.24083,-4.46837,-2.42146,-1.06253,2.88110,2.20591,1.18970,Good
1.27262,-2.81403,-2.14131,2.63631,-4.42207,0.33769,-1.54071,Bad
-2.69075,-0.10246,-2.63556,0.67974,3.44470,4.71474,-0.24825,Bad
-1.19002,-2.27702,-1.16861,0.53439,0.62773,1.85683,1.31774,Bad
-3.61563,-0.42549,1.20904,0.51560,1.16660,-1.14962,-2.78993,Bad
1.55291,1.91440,-0.93141,-0.51282,-0.58745,0.11272,0.55595,Good
0.41709,-0.31171,-0.45209,-0.73794,1.52029,-3.26520,3.85659,Bad
2.37665,0.31160,-2.53891,2.66734,-0.34079,-1.18155,-0.05845,Bad
0.90448,-4.66567,-0.59740,1.01259,2.54865,-1.22111,0.92452,Good
-0.53064,-0.55667,1.05785,-0.44260,-1.85259,-1.65041,-0.73324,Good
-1.47140,0.26529,-1.35313,0.92473,-1.71721,1.14532,0.43705,Bad
-0.24825,-1.32807,-3.03486,0.37197,-1.28589,2.16155,-2.33417,Bad
-2.18138,-0.54130,0.20715,2.83889,0.32816,1.42507,1.48747,Bad
-2.59623,0.62915,2.88590,1.54810,-1.40006,-2.25137,1.49626,Bad
-0.39785,-2.04861,0.53717,1.84969,1.84613,1.02774,-2.09276,Good
-1.10489,-1.30633,0.84494,0.69425,2.20571,1.34514,-0.35860,Good
-0.48081,-0.27495,1.71073,0.90214,-1.23241,-0.74400,1.00272,Bad
-0.32416,0.81737,-0.47328,1.75675,0.33041,1.14086,-0.32057,Good
-0.58568,-1.92885,-2.95412,-0.76782,-0.50752,4.12572,-2.36761,Bad
-2.94324,-0.86786,0.38506,1.18146,0.91585,2.06971,0.29439,Bad
1.74918,-0.67232,-0.63974,-0.44388,0.46555,-0.32323,0.21533,Good
1.13321,0.85157,-0.44265,2.65796,-1.92650,-1.57824,2.43019,Bad
2.91327,-1.32494,-3.90628,1.14089,-0.02136,2.05746,1.19389,Good
-1.66076,0.01796,0.89575,0.19690,1.74612,0.58657,-2.12065,Good
2.02668,-0.21381,0.07893,1.80908,-1.35548,-0.63707,1.77060,Bad
-3.19760,-2.66184,2.39341,-1.52559,1.65632,3.57608,-1.94693,Bad
0.98788,-0.51798,-1.51775,1.37548,0.74964,0.88337,-0.79217,Bad
-3.45755,-2.43391,-2.40772,1.56714,-1.94070,2.18159,-3.58413,Bad
-3.04441,-3.32154,-2.37908,-0.32656,4.54958,3.85480,3.76796,Bad
-2.48420,-0.77970,0.89714,1.63192,2.26083,0.63631,1.15300,Good
2.60596,-2.39508,-1.09525,-1.37607,6.44630,-0.75374,2.31910,Good
-3.34202,4.17136,-3.58431,-0.22093,0.21932,0.51519,-3.00514,Good
-1.02559,1.26955,-2.59801,1.07103,-2.63626,0.66479,1.51653,Bad
-1.70293,-3.82873,0.17227,0.60308,-1.63702,3.35234,-2.28165,Bad
-0.12493,-1.19334,-1.98032,1.65782,0.44813,-1.47385,-1.87615,Good
1.96169,-4.03995,0.14758,2.33081,-0.38186,4.14266,0.17768,Good
-0.47005,-3.54830,2.87362,1.41191,0.69896,1.57115,-1.52827,Good
-0.86511,-4.10197,-2.31108,2.26570,0.67246,-1.33325,-1.22866,Good
-1.41998,-0.94629,0.48475,1.25157,-1.97331,-0.74332,-1.02194,Bad
-1.65601,-2.31806,-2.61835,0.43411,2.31202,4.11603,0.76603,Bad
1.19935,-0.53104,-0.48236,0.77432,0.45493,1.93769,-1.10913,Good
-1.04352,-2.29486,1.62734,2.84133,3.60053,0.41230,-1.20536,Good
2.30265,0.00649,0.42428,3.78472,-4.55927,-2.74512,2.42354,Bad
0.64132,0.60032,1.61466,-2.31127,2.75703,-1.62349,3.38480,Good
1.11652,-2.00129,-1.31824,-0.79510,1.40924,-0.02955,0.58679,Good
0.10105,-1.29208,0.41755,-0.14702,-0.97054,2.92406,0.88410,Good
-1.75345,0.62923,-2.16928,0.76485,-2.37074,1.33709,0.62424,Bad
-1.99111,-1.24438,-1.93935,-0.38980,-0.48661,-0.89437,-1.16872,Good
-0.24733,1.51099,0.77461,1.09946,-0.30221,-2.17571,2.79259,Good
3.49496,0.39927,-0.13281,0.37099,2.62088,-0.69294,2.75944,Good
1.20597,-0.07976,1.86187,1.25883,1.20347,-2.90405,2.42393,Good
-2.56318,-0.24702,0.77516,0.74101,0.72391,0.13638,-3.01500,Good
-2.89051,0.63605,-2.55654,-2.22047,1.63485,3.21167,-2.57086,Bad
-5.06750,-1.99063,1.65600,-1.21551,0.07413,1.66300,-3.96913,Bad
-3.03611,-1.23403,1.23078,-0.63672,-0.95232,2.46882,-0.36989,Bad
0.55966,-0.92713,0.57000,1.70090,1.01427,-2.22916,2.13854,Good
-1.95236,-2.33465,1.00987,1.46025,1.37261,1.57930,0.02132,Bad
-0.21344,1.35531,-1.92980,0.58773,1.41054,1.79251,1.48243,Bad
-3.37769,2.05368,0.79426,-3.52896,-2.07187,1.13740,-4.11037,Good
-2.03136,-1.88320,-1.25234,2.50596,-2.97586,0.94399,-1.19875,Bad
-3.46776,-1.88961,2.43485,0.39105,3.32358,-0.59069,-2.43629,Good
-1.43020,-0.35353,-1.67323,2.66019,2.68246,0.51345,-0.70924,Good
-1.69952,-1.51280,-0.80236,2.70990,3.05642,-4.13687,-0.72161,Good
-1.21990,-3.52528,3.82157,1.79060,1.92079,0.23429,0.37562,Good
-1.19720,-2.47234,2.13594,1.40305,2.89230,0.18842,-1.45736,Good
